Event ID,Event Name,Log Source,Event Count,Time,Low Level Category,Source IP,Source Port,Destination IP,Destination Port,Protocol,Magnitude,Bytes Sent,Bytes Received,Duration Seconds
23754,Internet Communication,Flow Analyzer,1,2026-06-11 10:43:54,Internet Communication,172.16.0.123,53955,104.26.10.78,443,TCP,3,1271375,881878,196
23755,Internet Communication,Flow Analyzer,1,2026-06-11 10:44:01,Internet Communication,172.16.0.116,57195,8.8.8.8,443,TCP,3,1381266,3875803,255
23756,Internet Communication,Flow Analyzer,1,2026-06-11 10:44:04,Internet Communication,172.16.0.121,58754,203.0.113.8,443,TCP,3,494705,2766012,289
23757,Internet Communication,Flow Analyzer,1,2026-06-11 10:44:11,Internet Communication,172.16.0.103,40078,52.84.125.33,443,TCP,3,822358,61762,52
23758,Internet Communication,Flow Analyzer,1,2026-06-11 10:44:19,Internet Communication,172.16.0.118,41224,1.1.1.1,443,TCP,3,2099612,2622824,86
23759,Internet Communication,Flow Analyzer,1,2026-06-11 10:44:25,Internet Communication,172.16.0.127,63840,203.0.113.8,443,TCP,3,3348454,3336859,43
23760,Internet Communication,Flow Analyzer,1,2026-06-11 10:44:30,Internet Communication,172.16.0.118,53316,13.107.42.16,443,TCP,3,4256558,3280365,127
23761,Internet Communication,Flow Analyzer,1,2026-06-11 10:44:34,Internet Communication,172.16.0.104,53922,151.101.1.140,443,TCP,3,4280147,4354754,242
23762,Internet Communication,Flow Analyzer,1,2026-06-11 10:44:42,Internet Communication,172.16.0.124,47237,8.8.8.8,443,TCP,3,4145550,2142312,201
23763,Internet Communication,Flow Analyzer,1,2026-06-11 10:44:51,Internet Communication,172.16.0.128,58200,34.117.59.81,443,TCP,3,2702587,4837295,283
23764,Internet Communication,Flow Analyzer,1,2026-06-11 10:44:59,Internet Communication,172.16.0.108,47890,13.107.42.16,443,TCP,3,2680085,1210438,249
23765,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:04,Internet Communication,172.16.0.102,60258,151.101.1.140,443,TCP,3,978093,3892592,206
23766,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:13,Internet Communication,172.16.0.107,60081,198.51.100.15,443,TCP,3,3585195,432635,5
23767,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:15,Internet Communication,172.16.0.127,50503,34.117.59.81,443,TCP,3,3772106,4779974,13
23768,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:16,Internet Communication,172.16.0.123,62092,151.101.1.140,443,TCP,3,4002246,647152,82
23769,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:19,Internet Communication,172.16.0.102,44210,203.0.113.8,443,TCP,3,2566624,4676603,159
23770,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:27,Internet Communication,172.16.0.108,62005,45.79.112.5,443,TCP,3,793182,4249107,35
23771,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:32,Internet Communication,172.16.0.119,42913,1.1.1.1,443,TCP,3,2520816,4514332,90
23772,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:42,Internet Communication,172.16.0.108,61951,13.107.42.16,443,TCP,3,2007057,1358121,210
23773,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:43,Internet Communication,172.16.0.123,61480,198.51.100.15,443,TCP,3,3804122,4299949,132
23774,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:49,Internet Communication,172.16.0.125,59406,151.101.1.140,443,TCP,3,4751906,2642828,60
23775,Internet Communication,Flow Analyzer,1,2026-06-11 10:45:57,Internet Communication,172.16.0.123,57163,13.107.42.16,443,TCP,3,4520203,2480558,166
23776,Internet Communication,Flow Analyzer,1,2026-06-11 10:46:07,Internet Communication,172.16.0.100,61487,52.84.125.33,443,TCP,3,2807119,2221181,22
23777,Internet Communication,Flow Analyzer,1,2026-06-11 10:46:16,Internet Communication,172.16.0.104,50536,1.1.1.1,443,TCP,3,908253,2638945,216
23778,Internet Communication,Flow Analyzer,1,2026-06-11 10:46:18,Internet Communication,172.16.0.126,41527,13.107.42.16,443,TCP,3,1803780,2089030,162
23779,Internet Communication,Flow Analyzer,1,2026-06-11 10:46:27,Internet Communication,172.16.0.105,59324,203.0.113.8,443,TCP,3,2431712,3046259,17
23780,Internet Communication,Flow Analyzer,1,2026-06-11 10:46:34,Internet Communication,172.16.0.128,42799,52.84.125.33,443,TCP,3,2440117,2023802,247
23781,Internet Communication,Flow Analyzer,1,2026-06-11 10:46:42,Internet Communication,172.16.0.105,47347,198.51.100.15,443,TCP,3,2811246,3863121,98
23782,Internet Communication,Flow Analyzer,1,2026-06-11 10:46:46,Internet Communication,172.16.0.106,40847,52.84.125.33,443,TCP,3,4160558,63469,86
23783,Internet Communication,Flow Analyzer,1,2026-06-11 10:46:52,Internet Communication,172.16.0.100,62314,151.101.1.140,443,TCP,3,2115254,161898,260
23784,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:02,Internet Communication,172.16.0.107,46098,151.101.1.140,443,TCP,3,3806864,3709642,75
23785,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:08,Internet Communication,172.16.0.106,42604,151.101.1.140,443,TCP,3,4316245,4316871,40
23786,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:15,Internet Communication,172.16.0.126,63189,8.8.8.8,443,TCP,3,2787339,1660945,8
23787,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:17,Internet Communication,172.16.0.101,51073,151.101.1.140,443,TCP,3,504590,3201758,133
23788,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:24,Internet Communication,172.16.0.129,40681,34.117.59.81,443,TCP,3,4580396,3267563,192
23789,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:34,Internet Communication,172.16.0.112,63455,1.1.1.1,443,TCP,3,2776248,319548,156
23790,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:37,Internet Communication,172.16.0.113,63415,34.117.59.81,443,TCP,3,1683127,1750452,254
23791,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:40,Internet Communication,172.16.0.109,45648,52.84.125.33,443,TCP,3,1277898,2223143,275
23792,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:45,Internet Communication,172.16.0.101,41226,151.101.1.140,443,TCP,3,3283631,3802789,101
23793,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:46,Internet Communication,172.16.0.116,48588,45.79.112.5,443,TCP,3,1849650,493990,137
23794,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:53,Internet Communication,172.16.0.116,55517,52.84.125.33,443,TCP,3,82060,4058137,185
23795,Internet Communication,Flow Analyzer,1,2026-06-11 10:47:54,Internet Communication,172.16.0.102,47451,34.117.59.81,443,TCP,3,4135269,4284854,187
23796,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:03,Internet Communication,172.16.0.127,44226,203.0.113.8,443,TCP,3,2653385,1409575,51
23797,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:09,Internet Communication,172.16.0.100,51333,52.84.125.33,443,TCP,3,1057480,3860090,112
23798,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:17,Internet Communication,172.16.0.104,45465,34.117.59.81,443,TCP,3,409020,741246,107
23799,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:25,Internet Communication,172.16.0.115,63259,13.107.42.16,443,TCP,3,733014,4769617,291
23800,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:29,Internet Communication,172.16.0.103,48208,13.107.42.16,443,TCP,3,2606560,4151128,236
23801,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:31,Internet Communication,172.16.0.113,58065,198.51.100.15,443,TCP,3,1266319,625537,258
23802,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:41,Internet Communication,172.16.0.102,43294,45.79.112.5,443,TCP,3,3162555,1734486,52
23803,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:49,Internet Communication,172.16.0.111,46741,8.8.8.8,443,TCP,3,3039950,595152,112
23804,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:51,Internet Communication,172.16.0.115,41112,104.26.10.78,443,TCP,3,2034801,4790517,225
23805,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:52,Internet Communication,172.16.0.100,51668,198.51.100.15,443,TCP,3,2782622,2534677,264
23806,Internet Communication,Flow Analyzer,1,2026-06-11 10:48:57,Internet Communication,172.16.0.116,48629,1.1.1.1,443,TCP,3,891130,4117818,140
23807,Internet Communication,Flow Analyzer,1,2026-06-11 10:49:01,Internet Communication,172.16.0.117,64488,198.51.100.15,443,TCP,3,4071442,368237,80
23808,Internet Communication,Flow Analyzer,1,2026-06-11 10:49:07,Internet Communication,172.16.0.101,52222,1.1.1.1,443,TCP,3,4422697,4390191,69
23809,Internet Communication,Flow Analyzer,1,2026-06-11 10:49:14,Internet Communication,172.16.0.120,43593,13.107.42.16,443,TCP,3,1833806,1303092,95
23810,Internet Communication,Flow Analyzer,1,2026-06-11 10:49:22,Internet Communication,172.16.0.111,56372,45.79.112.5,443,TCP,3,728590,3810179,169
23811,Internet Communication,Flow Analyzer,1,2026-06-11 10:49:30,Internet Communication,172.16.0.119,48536,104.26.10.78,443,TCP,3,4124009,1965363,68
23812,Internet Communication,Flow Analyzer,1,2026-06-11 10:49:36,Internet Communication,172.16.0.122,58751,1.1.1.1,443,TCP,3,3687903,2839060,100
23813,Internet Communication,Flow Analyzer,1,2026-06-11 10:49:43,Internet Communication,172.16.0.128,50859,203.0.113.8,443,TCP,3,3102130,4405876,90
23814,Internet Communication,Flow Analyzer,1,2026-06-11 10:49:51,Internet Communication,172.16.0.129,44850,34.117.59.81,443,TCP,3,505701,4463934,95
23815,Internet Communication,Flow Analyzer,1,2026-06-11 10:49:55,Internet Communication,172.16.0.128,44770,45.79.112.5,443,TCP,3,824169,3123958,81
23816,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:01,Internet Communication,172.16.0.103,52310,151.101.1.140,443,TCP,3,1120836,3269708,292
23817,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:08,Internet Communication,172.16.0.117,62944,151.101.1.140,443,TCP,3,4920423,618755,61
23818,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:18,Internet Communication,172.16.0.120,51457,1.1.1.1,443,TCP,3,3669496,2295656,151
23819,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:22,Internet Communication,172.16.0.121,42760,34.117.59.81,443,TCP,3,3262768,4303046,144
23820,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:25,Internet Communication,172.16.0.124,45996,13.107.42.16,443,TCP,3,3195531,248228,246
23821,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:27,Internet Communication,172.16.0.103,58264,198.51.100.15,443,TCP,3,1810886,1104611,158
23822,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:28,Internet Communication,172.16.0.105,45207,198.51.100.15,443,TCP,3,4393450,2653038,6
23823,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:37,Internet Communication,172.16.0.117,56694,1.1.1.1,443,TCP,3,2350586,25279,115
23824,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:41,Internet Communication,172.16.0.127,58764,203.0.113.8,443,TCP,3,4552088,3038066,92
23825,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:42,Internet Communication,172.16.0.126,48171,1.1.1.1,443,TCP,3,3413669,3611259,172
23826,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:44,Internet Communication,172.16.0.125,57274,34.117.59.81,443,TCP,3,2812713,3378242,237
23827,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:54,Internet Communication,172.16.0.108,64990,34.117.59.81,443,TCP,3,2366670,920391,211
23828,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:58,Internet Communication,172.16.0.113,63320,45.79.112.5,443,TCP,3,8951,644052,227
23829,Internet Communication,Flow Analyzer,1,2026-06-11 10:50:59,Internet Communication,172.16.0.103,44300,1.1.1.1,443,TCP,3,4012167,1462764,143
23830,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:00,Internet Communication,172.16.0.122,50742,104.26.10.78,443,TCP,3,1014142,1016231,82
23831,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:06,Internet Communication,172.16.0.118,56823,1.1.1.1,443,TCP,3,2969253,4808418,2
23832,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:07,Internet Communication,172.16.0.107,62657,8.8.8.8,443,TCP,3,3627357,194229,218
23833,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:12,Internet Communication,172.16.0.120,42844,203.0.113.8,443,TCP,3,2144752,903417,215
23834,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:13,Internet Communication,172.16.0.128,44434,104.26.10.78,443,TCP,3,2721021,3404846,196
23835,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:20,Internet Communication,172.16.0.123,51196,45.79.112.5,443,TCP,3,4975238,851239,233
23836,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:25,Internet Communication,172.16.0.116,48829,151.101.1.140,443,TCP,3,2583819,777763,193
23837,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:35,Internet Communication,172.16.0.110,63507,104.26.10.78,443,TCP,3,1634334,4624029,134
23838,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:40,Internet Communication,172.16.0.123,53651,52.84.125.33,443,TCP,3,1430002,2232024,150
23839,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:44,Internet Communication,172.16.0.108,47585,1.1.1.1,443,TCP,3,4507770,4091721,98
23840,Internet Communication,Flow Analyzer,1,2026-06-11 10:51:51,Internet Communication,172.16.0.108,47455,203.0.113.8,443,TCP,3,3476824,4449478,163
23841,Internet Communication,Flow Analyzer,1,2026-06-11 10:52:01,Internet Communication,172.16.0.115,58783,1.1.1.1,443,TCP,3,1771933,4724809,74
23842,Internet Communication,Flow Analyzer,1,2026-06-11 10:52:10,Internet Communication,172.16.0.114,59545,45.79.112.5,443,TCP,3,101115,798769,279
23843,Internet Communication,Flow Analyzer,1,2026-06-11 10:52:17,Internet Communication,172.16.0.118,41339,198.51.100.15,443,TCP,3,4026028,498506,290
23844,Internet Communication,Flow Analyzer,1,2026-06-11 10:52:25,Internet Communication,172.16.0.114,64320,8.8.8.8,443,TCP,3,240123,377351,174
23845,Internet Communication,Flow Analyzer,1,2026-06-11 10:52:35,Internet Communication,172.16.0.108,58425,34.117.59.81,443,TCP,3,1559904,3375107,181
23846,Internet Communication,Flow Analyzer,1,2026-06-11 10:52:42,Internet Communication,172.16.0.108,61293,1.1.1.1,443,TCP,3,4926696,2216608,226
23847,Internet Communication,Flow Analyzer,1,2026-06-11 10:52:52,Internet Communication,172.16.0.116,49482,34.117.59.81,443,TCP,3,4783499,305470,253
23848,Internet Communication,Flow Analyzer,1,2026-06-11 10:53:01,Internet Communication,172.16.0.104,59542,1.1.1.1,443,TCP,3,4224978,1991945,19
23849,Internet Communication,Flow Analyzer,1,2026-06-11 10:53:08,Internet Communication,172.16.0.124,48394,8.8.8.8,443,TCP,3,4310350,2129770,195
23850,Internet Communication,Flow Analyzer,1,2026-06-11 10:53:15,Internet Communication,172.16.0.118,64588,13.107.42.16,443,TCP,3,1375954,890416,39
23851,Internet Communication,Flow Analyzer,1,2026-06-11 10:53:21,Internet Communication,172.16.0.111,59881,34.117.59.81,443,TCP,3,3134950,1937489,297
23852,Internet Communication,Flow Analyzer,1,2026-06-11 10:53:24,Internet Communication,172.16.0.105,41152,34.117.59.81,443,TCP,3,2531691,892800,12
23853,Internet Communication,Flow Analyzer,1,2026-06-11 10:53:28,Internet Communication,172.16.0.111,52546,13.107.42.16,443,TCP,3,3744474,2975198,125
23854,Internet Communication,Flow Analyzer,1,2026-06-11 10:53:32,Internet Communication,172.16.0.112,54776,8.8.8.8,443,TCP,3,624444,4006369,72
23855,Internet Communication,Flow Analyzer,1,2026-06-11 10:53:38,Internet Communication,172.16.0.107,48153,198.51.100.15,443,TCP,3,1023250,3597253,268
23856,Internet Communication,Flow Analyzer,1,2026-06-11 10:53:45,Internet Communication,172.16.0.122,57207,13.107.42.16,443,TCP,3,4614678,2047187,204
23857,Internet Communication,Flow Analyzer,1,2026-06-11 10:53:55,Internet Communication,172.16.0.118,62140,52.84.125.33,443,TCP,3,2991285,3972411,250
23858,Internet Communication,Flow Analyzer,1,2026-06-11 10:54:00,Internet Communication,172.16.0.125,50340,8.8.8.8,443,TCP,3,177703,2218463,224
23859,Internet Communication,Flow Analyzer,1,2026-06-11 10:54:07,Internet Communication,172.16.0.102,64734,8.8.8.8,443,TCP,3,1085089,750805,78
23860,Internet Communication,Flow Analyzer,1,2026-06-11 10:54:16,Internet Communication,172.16.0.115,53199,203.0.113.8,443,TCP,3,781670,2865061,11
23861,Internet Communication,Flow Analyzer,1,2026-06-11 10:54:23,Internet Communication,172.16.0.123,47226,104.26.10.78,443,TCP,3,3434326,99209,67
23862,Internet Communication,Flow Analyzer,1,2026-06-11 10:54:33,Internet Communication,172.16.0.124,60439,1.1.1.1,443,TCP,3,10212,842774,1
23863,Internet Communication,Flow Analyzer,1,2026-06-11 10:54:38,Internet Communication,172.16.0.129,50499,104.26.10.78,443,TCP,3,1778057,1979293,217
23864,Internet Communication,Flow Analyzer,1,2026-06-11 10:54:40,Internet Communication,172.16.0.100,48797,13.107.42.16,443,TCP,3,1826045,843309,22
23865,Internet Communication,Flow Analyzer,1,2026-06-11 10:54:46,Internet Communication,172.16.0.121,60667,45.79.112.5,443,TCP,3,2615891,697115,192
23866,Internet Communication,Flow Analyzer,1,2026-06-11 10:54:52,Internet Communication,172.16.0.117,54252,34.117.59.81,443,TCP,3,548851,2257575,213
23867,Internet Communication,Flow Analyzer,1,2026-06-11 10:54:54,Internet Communication,172.16.0.114,59067,104.26.10.78,443,TCP,3,165964,1488406,47
23868,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:02,Internet Communication,172.16.0.114,63576,45.79.112.5,443,TCP,3,988222,257927,77
23869,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:06,Internet Communication,172.16.0.129,60490,45.79.112.5,443,TCP,3,644333,695780,47
23870,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:12,Internet Communication,172.16.0.103,50846,151.101.1.140,443,TCP,3,1452920,1078406,116
23871,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:20,Internet Communication,172.16.0.108,58673,52.84.125.33,443,TCP,3,1999564,1206667,148
23872,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:25,Internet Communication,172.16.0.124,40103,45.79.112.5,443,TCP,3,1271854,2685863,19
23873,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:27,Internet Communication,172.16.0.115,57627,198.51.100.15,443,TCP,3,60439,3102439,271
23874,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:28,Internet Communication,172.16.0.100,55579,45.79.112.5,443,TCP,3,3066966,134195,116
23875,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:32,Internet Communication,172.16.0.100,64603,52.84.125.33,443,TCP,3,2982471,415911,124
23876,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:42,Internet Communication,172.16.0.126,43041,151.101.1.140,443,TCP,3,2926368,2385038,76
23877,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:51,Internet Communication,172.16.0.106,42136,34.117.59.81,443,TCP,3,4936001,3567958,233
23878,Internet Communication,Flow Analyzer,1,2026-06-11 10:55:58,Internet Communication,172.16.0.104,53277,198.51.100.15,443,TCP,3,3307917,3864995,157
23879,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:03,Internet Communication,172.16.0.126,40584,104.26.10.78,443,TCP,3,3292420,721071,166
23880,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:05,Internet Communication,172.16.0.127,52772,34.117.59.81,443,TCP,3,491585,467690,215
23881,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:09,Internet Communication,172.16.0.128,40764,203.0.113.8,443,TCP,3,3216255,3724940,269
23882,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:15,Internet Communication,172.16.0.123,59418,34.117.59.81,443,TCP,3,4212772,2228652,126
23883,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:18,Internet Communication,172.16.0.127,55341,45.79.112.5,443,TCP,3,4816904,3412430,175
23884,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:22,Internet Communication,172.16.0.116,57919,45.79.112.5,443,TCP,3,4053260,469472,268
23885,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:23,Internet Communication,172.16.0.123,59902,52.84.125.33,443,TCP,3,3201874,449629,266
23886,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:25,Internet Communication,172.16.0.127,45189,151.101.1.140,443,TCP,3,1739579,4425144,16
23887,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:34,Internet Communication,172.16.0.103,50898,104.26.10.78,443,TCP,3,4556111,598516,147
23888,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:36,Internet Communication,172.16.0.107,58898,104.26.10.78,443,TCP,3,4359652,2571110,170
23889,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:41,Internet Communication,172.16.0.126,42362,104.26.10.78,443,TCP,3,4811259,885379,290
23890,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:51,Internet Communication,172.16.0.120,45057,1.1.1.1,443,TCP,3,4811113,4894603,170
23891,Internet Communication,Flow Analyzer,1,2026-06-11 10:56:58,Internet Communication,172.16.0.118,56840,198.51.100.15,443,TCP,3,3078388,80685,230
23892,Internet Communication,Flow Analyzer,1,2026-06-11 10:57:06,Internet Communication,172.16.0.123,41648,104.26.10.78,443,TCP,3,1175677,3440408,244
23893,Internet Communication,Flow Analyzer,1,2026-06-11 10:57:07,Internet Communication,172.16.0.120,52673,1.1.1.1,443,TCP,3,2501875,3910554,57
23894,Internet Communication,Flow Analyzer,1,2026-06-11 10:57:16,Internet Communication,172.16.0.129,43776,198.51.100.15,443,TCP,3,3778797,4048500,293
23895,Internet Communication,Flow Analyzer,1,2026-06-11 10:57:26,Internet Communication,172.16.0.121,59463,34.117.59.81,443,TCP,3,3017984,1007221,95
23896,Internet Communication,Flow Analyzer,1,2026-06-11 10:57:33,Internet Communication,172.16.0.112,57126,8.8.8.8,443,TCP,3,2885299,4669854,2
23897,Internet Communication,Flow Analyzer,1,2026-06-11 10:57:37,Internet Communication,172.16.0.107,54093,1.1.1.1,443,TCP,3,3915082,3080667,105
23898,Internet Communication,Flow Analyzer,1,2026-06-11 10:57:40,Internet Communication,172.16.0.118,42633,8.8.8.8,443,TCP,3,4670275,4285844,207
23899,Internet Communication,Flow Analyzer,1,2026-06-11 10:57:46,Internet Communication,172.16.0.108,59248,1.1.1.1,443,TCP,3,1404816,2637856,175
23900,Internet Communication,Flow Analyzer,1,2026-06-11 10:57:54,Internet Communication,172.16.0.102,43905,104.26.10.78,443,TCP,3,3758560,2662901,74
23901,Internet Communication,Flow Analyzer,1,2026-06-11 10:58:01,Internet Communication,172.16.0.127,52163,13.107.42.16,443,TCP,3,2608119,3755093,151
23902,Internet Communication,Flow Analyzer,1,2026-06-11 10:58:06,Internet Communication,172.16.0.106,49695,52.84.125.33,443,TCP,3,2078382,3900044,245
23903,Internet Communication,Flow Analyzer,1,2026-06-11 10:58:13,Internet Communication,172.16.0.103,53459,198.51.100.15,443,TCP,3,2092419,176749,82
23904,Internet Communication,Flow Analyzer,1,2026-06-11 10:58:18,Internet Communication,172.16.0.126,62655,1.1.1.1,443,TCP,3,4208534,2222467,215
23905,Internet Communication,Flow Analyzer,1,2026-06-11 10:58:28,Internet Communication,172.16.0.111,52623,34.117.59.81,443,TCP,3,2170365,246667,253
23906,Internet Communication,Flow Analyzer,1,2026-06-11 10:58:38,Internet Communication,172.16.0.128,58802,34.117.59.81,443,TCP,3,1117732,1038964,202
23907,Internet Communication,Flow Analyzer,1,2026-06-11 10:58:41,Internet Communication,172.16.0.120,43914,198.51.100.15,443,TCP,3,865958,4147351,181
23908,Internet Communication,Flow Analyzer,1,2026-06-11 10:58:47,Internet Communication,172.16.0.118,43134,151.101.1.140,443,TCP,3,4141946,2311237,260
23909,Internet Communication,Flow Analyzer,1,2026-06-11 10:58:56,Internet Communication,172.16.0.101,51367,1.1.1.1,443,TCP,3,3491972,2543184,276
23910,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:01,Internet Communication,172.16.0.123,41792,151.101.1.140,443,TCP,3,3013304,3645836,166
23911,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:05,Internet Communication,172.16.0.115,42069,34.117.59.81,443,TCP,3,3652966,4619133,208
23912,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:07,Internet Communication,172.16.0.129,57352,45.79.112.5,443,TCP,3,4724759,2282852,141
23913,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:12,Internet Communication,172.16.0.122,51602,34.117.59.81,443,TCP,3,4343988,2174270,298
23914,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:13,Internet Communication,172.16.0.111,47971,45.79.112.5,443,TCP,3,3745273,1317370,34
23915,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:14,Internet Communication,172.16.0.105,60462,1.1.1.1,443,TCP,3,766212,31180,159
23916,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:18,Internet Communication,172.16.0.122,59039,45.79.112.5,443,TCP,3,1091412,2162735,174
23917,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:25,Internet Communication,172.16.0.108,54938,104.26.10.78,443,TCP,3,1342266,1765303,13
23918,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:35,Internet Communication,172.16.0.108,51962,1.1.1.1,443,TCP,3,3003703,3477978,185
23919,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:40,Internet Communication,172.16.0.124,61906,13.107.42.16,443,TCP,3,4906249,1925504,183
23920,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:43,Internet Communication,172.16.0.128,56931,13.107.42.16,443,TCP,3,3391384,3000920,118
23921,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:44,Internet Communication,172.16.0.105,55122,52.84.125.33,443,TCP,3,80222,3104291,272
23922,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:46,Internet Communication,172.16.0.110,64577,52.84.125.33,443,TCP,3,4304800,2648078,224
23923,Internet Communication,Flow Analyzer,1,2026-06-11 10:59:56,Internet Communication,172.16.0.120,50107,8.8.8.8,443,TCP,3,115665,4248380,39
23924,Internet Communication,Flow Analyzer,1,2026-06-11 11:00:04,Internet Communication,172.16.0.126,42162,45.79.112.5,443,TCP,3,165544,1224812,192
23925,Internet Communication,Flow Analyzer,1,2026-06-11 11:00:09,Internet Communication,172.16.0.100,62547,45.79.112.5,443,TCP,3,2024195,1907927,58
23926,Internet Communication,Flow Analyzer,1,2026-06-11 11:00:16,Internet Communication,172.16.0.125,49066,52.84.125.33,443,TCP,3,552032,2262964,196
23927,Internet Communication,Flow Analyzer,1,2026-06-11 11:00:26,Internet Communication,172.16.0.122,60270,13.107.42.16,443,TCP,3,853257,3386189,293
23928,Internet Communication,Flow Analyzer,1,2026-06-11 11:00:33,Internet Communication,172.16.0.118,60129,104.26.10.78,443,TCP,3,706250,3783193,135
23929,Internet Communication,Flow Analyzer,1,2026-06-11 11:00:40,Internet Communication,172.16.0.123,53837,198.51.100.15,443,TCP,3,1642736,4134745,233
23930,Internet Communication,Flow Analyzer,1,2026-06-11 11:00:50,Internet Communication,172.16.0.107,48771,13.107.42.16,443,TCP,3,3008357,4960593,80
23931,Internet Communication,Flow Analyzer,1,2026-06-11 11:00:54,Internet Communication,172.16.0.112,44905,8.8.8.8,443,TCP,3,4200131,2981514,183
23932,Internet Communication,Flow Analyzer,1,2026-06-11 11:01:03,Internet Communication,172.16.0.121,56527,34.117.59.81,443,TCP,3,1402343,945688,143
